word,x_values,y_values
learn,12.632241,1.2663332
inpainting,6.487064,-1.0543886
computing,16.283066,0.8446029
transfer,2.6041133,0.109811336
medical,3.738028,0.55436075
localization,11.161866,1.0188307
techniques,7.546156,0.2908719
representations,8.385012,-0.96003187
detectors,7.824469,0.056309402
language,12.875862,1.6347408
identify,10.989052,-0.09844192
traffic,12.566414,1.3814981
navigation,13.072664,0.7082349
imagery,12.214931,-1.6541332
generation,13.327721,-0.7660659
tasks,10.972862,0.6848741
privacy,6.487029,-0.7194485
driving,9.751321,0.81617767
gans,12.600778,-1.5665393
robot,11.935514,2.7765355
learned,12.1357,0.17715947
field,8.24843,0.69422317
framework,10.823806,-0.48177856
using,10.326833,1.0060587
wavelet,10.944615,-1.3880708
virtual,14.782013,0.47442174
super,8.312817,3.001634
uav,1.8914192,-0.41405457
knuckle,3.5366278,0.6972011
disparity,9.40116,0.120112255
dimensionality,12.267311,0.47848213
task,8.138196,0.021012323
predict,10.29266,1.5848273
label,5.244039,1.145786
modeling,10.9036,2.1601028
light,10.630886,1.8469383
inertial,10.910597,-1.5451385
infrared,6.2382784,1.0313269
embedding,11.651312,-0.670786
classifying,9.352817,-0.37013718
brain,7.428173,0.5353794
automatic,9.956434,0.16822769
energy,11.713647,0.25197756
spatial,9.82128,0.5208454
reflectance,9.799076,1.5123993
calibration,9.859759,-1.5400372
discriminative,5.0459695,-0.48049858
dnn,11.890949,-0.42613855
capture,9.417235,1.3884434
lidar,7.1916714,0.37069568
binary,4.969805,-0.9213094
visualization,9.267207,0.9686507
transform,10.918633,-0.5112969
breast,6.529864,1.6408994
approaches,8.496932,1.6637933
track,11.140064,0.14029528
compression,4.7633405,0.9527366
filtering,8.830446,0.23921959
search,6.2683372,0.92078984
technology,4.409565,-0.88720477
local,4.2386513,-1.8934549
emotional,9.63765,0.12020984
bayesian,4.1719337,0.38384977
factorization,9.389804,-0.47823617
diagnosis,10.14465,0.13290812
iot,7.7560186,0.661953
palmprints,4.3991203,0.88586617
knowledge,10.141322,0.08846309
discovery,7.4754815,-1.690396
people,5.6307683,0.72576934
dynamic,6.8342443,-1.9527451
architectures,6.212357,0.053528555
subtraction,5.901943,2.5936825
spectral,3.6667943,-0.49473688
benchmark,3.5536208,0.15004402
accurate,7.7707667,0.43401846
age,4.385045,2.0543413
shadow,3.445305,-0.79571027
tensor,6.2840858,-0.23012888
security,2.2086709,-2.0580566
application,8.753491,-1.0618808
microscopy,9.349824,-1.7487946
recognize,9.278558,-0.606531
specular,7.831972,-0.6443457
discriminant,5.10805,-0.6172331
selection,4.182817,-1.2370471
approach,3.8122034,0.4711036
vehicles,6.1460066,0.5431122
design,9.0219555,-0.6735246
dialogue,5.9866376,0.8188883
encryption,2.874192,-0.49502084
reduction,7.817042,-0.9803186
nmf,7.3395042,-0.3240031
instance,-0.48750553,-0.7836609
memory,9.253697,-1.8031969
pedestrians,7.500414,1.0270329
contactless,-1.203026,2.5140314
big,4.2580333,0.50679356
2d,1.0972416,-0.30701363
affective,9.051252,-1.3594518
topic,8.087811,0.0005935209
improve,3.86215,-0.48263067
shot,1.6838845,-0.31245223
landmark,3.8700397,0.5962319
speckle,5.3036537,0.9386396
lung,2.1191113,0.58899033
inference,7.5240064,-0.68439406
rank,3.2078214,-1.4340898
reality,10.809496,0.52865213
structured,7.9621954,0.0919658
inspection,6.6907334,-0.5720482
sensor,8.723061,-0.052483123
volumetric,1.1477039,-1.8414521
body,5.322871,-1.3699315
driver,9.177027,0.42551658
robustness,7.634049,1.1764002
filter,4.842243,-2.0624669
visibility,5.4289002,-0.8073834
character,2.1246033,-0.8797951
photos,8.220974,-0.5032583
variational,6.2522044,0.4754224
dimensional,8.060531,0.111969024
shapes,6.055268,0.027656918
annotation,3.4242828,1.4977401
segmentations,4.6898656,-2.0913887
ultrasound,3.321268,1.4593357
trackers,3.7914042,-0.3011468
regions,4.349559,0.24662566
cognitive,9.376014,-0.4625913
pattern,1.8164896,0.58721095
lstm,4.5963945,-0.44965595
tumor,-1.6589593,1.3233482
gait,4.101366,-0.40206203
eye,3.97914,-0.53188956
efficient,4.2741623,0.5998184
technologies,4.2064595,0.9693504
layer,2.8551176,1.8532647
lasso,6.6602936,0.1387504
user,3.4079895,0.664145
photometric,2.6473732,1.5855783
computational,6.510957,0.9411691
level,6.946547,-0.20759995
parallel,6.6814065,0.67664784
segmenting,2.7577596,0.9785517
frames,5.294721,-0.9482101
mesh,4.3927712,0.5411889
contours,8.46641,0.46762335
region,4.313667,-1.0568093
labels,6.586454,1.021646
research,8.456637,0.6445992
trajectory,3.402763,-0.5044459
pixels,6.892873,0.5173108
ai,8.141774,0.44015044
process,3.123085,-0.7089687
correspondence,6.191239,0.061589904
segment,4.9713273,-0.20772485
generated,6.363817,0.29706916
synthesis,2.407187,-0.25370032
gradient,6.4069114,0.2743521
thresholding,2.7065742,0.8197048
mapping,6.416135,-0.852591
views,4.6559415,-0.8072473
forgery,1.2299756,-0.5649709
drug,7.699995,-0.5233158
labeled,2.7298703,-0.7605832
automated,7.028671,-0.08229924
structure,4.5233502,0.97893953
evaluation,4.799903,0.6482707
pca,2.7451,-0.3370854
neuromorphic,4.051888,1.2220105
alzheimer,6.9910254,0.7173162
robots,6.202265,0.24641061
vr,6.2955074,-0.9249513
sensors,3.3374703,-0.8357225
pain,9.068747,0.94028664
fmri,2.2402272,0.7024727
satellite,1.4293432,-0.766765
indoor,3.990349,0.5032883
regression,4.9778514,2.7802157
foreground,3.5661318,2.2244198
quantization,4.9313583,-1.1782026
finger,3.4071565,-0.93550414
smart,7.333172,0.57945484
captioning,1.5160924,-0.5081269
smoke,0.80995476,-1.48017
clothing,8.355077,2.2722092
dehazing,1.7378148,1.6142328
decision,5.8429976,-0.16522166
impaired,6.8977723,0.5834893
measurement,4.3791757,-1.5042287
samples,2.2038798,1.5231726
manifold,2.2089007,-1.7172008
tree,3.755196,-1.3156357
alignment,3.6091237,-0.74009633
compressed,3.5653787,0.23098652
boltzmann,5.9939046,0.54702216
perception,4.593108,1.4835867
slam,6.4811764,-0.3726178
nlp,8.279834,0.02928171
rendering,7.355165,-0.63966846
analytics,5.9455395,0.8182562
hdr,0.7635881,-0.4436442
answering,3.75756,-0.0065291645
embeddings,4.6468716,0.34637386
fast,2.402941,0.529341
vector,3.1291156,-2.7182581
minimization,4.568526,-0.5099074
unsupervised,2.3030927,0.21588217
use,4.1078725,0.7023989
augmented,7.2676363,0.2937565
robotics,7.4651136,0.033428997
noise,3.9508655,1.7028122
hash,0.15559433,0.7985394
neurons,3.0901163,0.021480227
trees,6.281484,1.375968
moving,4.426332,-1.3475733
cortex,3.0885324,-0.18909371
word,5.3518834,0.45015487
implementation,3.8927708,-1.2392124
fpga,3.8658903,-0.540004
interactive,3.3208108,-1.3739058
remote,4.2407126,0.5240993
photo,3.7497058,-0.7365693
sketch,0.6946701,0.6758564
predicting,3.4855673,-0.8500095
attributes,1.2673819,2.0260093
assessment,4.371005,-1.0221581
graphs,3.9055383,0.7485506
pixel,3.6341362,-0.37494677
orientation,5.3499274,-0.24798286
disease,4.5509076,-0.60968894
fashion,5.97288,-0.46104884
computer,3.9035358,-0.41133922
question,6.105936,-1.1722283
food,0.53235877,0.87912345
reasoning,3.1824887,2.5931597
recovery,4.549839,0.12026785
audio,1.9167193,-1.4387364
vessel,0.72630113,1.0325422
summarization,5.0377874,-0.3552151
forecasting,3.74541,-1.065827
aperture,2.3558342,0.8375717
social,5.5288577,1.3506804
attack,0.054948058,-0.978501
affect,1.867187,-0.18031041
contrast,1.9325515,-1.02241
deconvolution,2.9906225,-1.3368474
ranking,2.598702,-1.0518669
blind,3.8278954,-0.69672215
projection,5.339792,0.14140162
technique,2.1056607,0.9997568
salient,2.9923732,0.26196164
semi,6.434999,-0.61026734
decomposition,2.7656643,0.30074778
scale,4.042021,-1.343941
understanding,5.504712,0.7121135
learns,4.201634,-1.3435535
devices,3.0215366,1.0993078
commonsense,2.7455404,0.13855042
outliers,2.3775742,-0.1631062
latent,1.7394013,0.52237254
mammograms,1.596753,-0.97883904
viewpoint,3.1522367,0.024444787
poses,2.6625288,0.5448135
histogram,3.5206537,-0.51323897
problem,3.3473985,-0.1510161
examples,1.5408047,1.4636576
retinopathy,4.474702,0.44314086
train,3.3926482,0.5167792
imagenet,3.177591,-0.4054421
autoencoder,3.939961,0.57307774
template,-4.264719,0.32878932
ensemble,4.2956657,0.6412389
interpolation,1.9533211,-0.928172
road,1.284151,-0.46741304
code,2.4172359,-0.32720268
layers,2.9846587,-0.50880295
software,4.5702496,1.377508
artificial,2.1612186,0.45134065
tomography,3.8212452,-0.9392806
different,0.4849257,-1.2240922
pupil,1.8876486,0.4776915
mammogram,0.43032265,0.23761973
diffusion,6.0259395,0.7727699
extracted,-0.8886205,-0.29722735
filters,2.042709,2.735482
dictionary,-0.46031076,-1.490524
regularized,3.7881155,0.43232647
sampling,4.2477174,-0.062220365
urban,2.0500655,0.7123777
autonomous,5.357249,-1.5365163
landmarks,1.1094885,0.41048348
templates,-4.5003595,-1.8244054
animation,4.3402915,1.0866476
restoration,-2.3123178,-0.0040094336
effective,2.585652,2.8961146
cluster,4.318657,-0.20856036
hierarchical,2.314527,0.67857707
location,2.910262,-0.7200415
implemented,1.3914081,-0.510326
pruning,3.4567716,-0.9773431
emotions,3.4880717,1.4443444
content,3.3983316,0.8221467
protein,3.2804532,-0.803539
boosting,3.0748312,-0.2688828
deformations,0.49027124,-0.11028206
behavior,1.5645046,-0.5403724
context,0.75730306,1.3016486
line,3.0497737,-0.7079415
linear,3.746101,-0.38885915
nearest,2.6270282,-1.677017
wireless,4.5649204,-1.0827093
annotated,2.075912,-0.73522496
identifying,3.2148788,-1.2718983
watermarking,1.967405,0.7742091
perspective,4.5226936,0.051093105
skeleton,2.4551857,-0.41774493
eeg,1.5921113,-0.058442988
trajectories,2.899206,-0.8877273
propagation,2.0583172,-0.46205395
skeletonization,1.033696,0.29715085
projector,3.1041915,-0.06439167
periocular,-2.1875548,0.19479771
acoustic,1.5730989,-0.27828416
blurred,0.7717865,-1.5564101
document,2.7775564,1.0516666
plant,-3.3665986,2.0030296
pyramid,0.7853695,2.121209
fish,2.2648988,0.52484936
wearable,4.2451215,-0.34209478
gender,-1.999262,-0.043453418
particle,3.707937,-0.65339947
categorization,0.849474,-1.169555
drones,3.3580465,2.0347648
heart,3.304626,-1.4520092
descent,3.473016,0.17617781
mask,0.33183995,1.1233654
spiking,2.1499617,0.18356894
organs,-0.0006368455,-0.922237
captured,-0.86629504,0.14124915
mimo,4.087078,0.2113095
cell,-0.36997586,-1.0527599
haze,4.7515893,-0.052863732
events,0.9528934,2.5014966
space,4.457457,2.126058
range,3.548868,-0.42696735
multimedia,3.125511,1.0840684
sequences,0.25805572,-1.3593625
textures,0.8223073,-0.2706751
interface,1.2736349,-0.61359495
visually,2.8121133,1.3596869
hog,2.4894009,-0.11737711
normalization,0.6158306,0.30133593
segmented,0.42423826,0.045872096
secure,-1.1860856,-1.4307647
cancelable,-2.447199,1.5008702
hadoop,2.4211204,-0.8813728
set,0.1230641,1.2705492
parts,2.1509695,0.32898262
appearance,-0.5317212,-0.020156264
crowdsourcing,4.859712,-0.6151024
species,-2.392088,-0.65900064
counting,1.7158461,0.06410851
parking,1.5796232,-0.99858105
marker,1.9593902,-1.6558918
soft,-1.1284742,0.45267102
fall,-1.4628129,0.007141008
net,1.2043784,-0.88621265
head,0.8171383,1.6342134
memristive,2.3457823,-0.22836038
power,1.6711994,1.7379481
diabetic,1.1506398,0.3156002
mammography,1.2528511,1.6124662
presence,-0.004026272,0.2728736
nlg,2.6953075,1.3425763
sparsity,1.816503,-0.16357791
detects,2.2610505,0.16403511
manifolds,1.0696807,-1.7216839
highlight,1.4771218,-0.9589402
print,1.9085336,0.40906513
bert,3.186032,1.3639681
articulated,1.8819519,0.28365073
parallelization,2.218714,-0.66799676
hardware,2.165625,-1.7429761
iterative,2.3745377,-1.0507389
single,2.0299127,-1.7748917
multiple,1.5819149,0.1734836
existing,1.7206353,0.061954364
stereoscopic,0.6458863,-0.8121066
bag,-1.9280875,-1.6376078
machines,2.2308376,0.16953611
optimal,4.048104,-0.6284735
behaviors,1.8820239,1.7941513
game,2.6845086,-2.757198
car,2.1392434,-1.4269298
neuron,1.4964445,0.6102579
shadows,0.2544614,-1.171483
recommendation,2.5476785,-0.60675377
evolution,0.69536585,-0.77915823
event,1.4098388,-0.5734021
new,-2.1443412,-1.3003702
expressions,-1.6473165,0.06733782
mobility,0.92055357,-0.89090306
matrices,1.600055,1.7951912
propose,0.5335928,-1.4404935
estimate,1.2723442,0.54404616
signature,1.174316,-0.020806925
collaborative,1.9317746,-0.42923126
sift,1.3717937,0.22441353
plate,0.4893026,-1.1404963
drone,-1.0366973,0.09346644
health,3.1859808,0.31437582
screening,1.1066933,0.77634495
knn,-0.5707196,-0.65046567
echocardiography,1.002052,0.30174124
challenge,0.44063878,0.3959764
posture,0.12152888,-0.15716293
clusters,1.8720915,-1.2854062
stochastic,3.1350718,-1.904848
sequence,-1.0922037,0.13963619
temporal,0.9905459,-0.60983884
indexing,-2.667817,1.6025994
animal,-0.6776554,0.1927373
sentiment,3.3097472,0.8707933
attacks,1.6812054,-0.31987604
inverse,2.1701546,1.748276
ocr,-0.44330692,-0.4253944
class,0.9399783,-0.10375871
fkp,-1.4791406,0.6584132
reconstructed,2.0878785,0.89085895
detected,2.5630176,0.5141168
kalman,0.445343,0.24043654
frame,1.0244071,-1.3911248
completion,2.288774,-0.79129153
safety,2.20704,-0.014821765
embedded,0.19318394,0.7512626
loss,1.8455396,1.5704877
load,3.7412353,0.99160916
keypoint,0.9105355,-0.20455806
agent,0.5333623,1.6826627
digital,0.35948795,-0.6774022
intelligent,0.71593267,-0.68600404
components,3.4364707,-0.52761084
music,2.0445938,0.9463972
vegetation,1.0155667,-1.0055323
shading,2.8847213,-0.92087024
stereovision,0.7762583,0.24890375
crowdsourced,-1.8170162,0.85007745
intrinsic,-2.6489587,-0.45277196
distinctive,-2.164451,0.36253336
gaussian,1.870432,1.4007103
aerial,0.18306065,-0.7741414
procedural,-0.16574368,-0.55169415
instances,2.924855,1.1713927
scan,1.7648845,-0.0013452354
group,0.15013766,-0.9312849
tongue,-1.1518481,-0.13313371
kernels,1.264375,-1.786833
signals,0.37768483,0.5744472
characters,1.6648815,0.7449781
users,1.4358865,0.74510443
actions,0.5722797,0.85170305
convolution,1.7806008,-0.8335631
classified,3.5508816,0.31271714
attribute,0.80680215,0.5963884
workload,0.46190584,-0.74351233
path,0.6915566,-1.039536
atmospheric,2.9256027,-0.9639795
query,-2.5100422,-0.25538167
environments,1.5333742,0.71498495
pores,-0.43920153,-1.1838945
textual,0.748697,1.855001
lip,-0.23084544,-0.6265702
deformation,0.9986528,-1.448226
occlusion,0.81282806,-1.1431224
nonnegative,0.18599497,-1.5157343
simulation,1.6775535,0.4243386
biomedical,-0.95226985,0.059451155
reinforcement,-1.9860399,-1.557657
sentences,2.2443018,0.51050574
flight,0.05110711,-0.8340972
concept,-1.0168804,-0.5484077
modal,0.2573151,0.36043304
pointing,3.4010835,-0.43518814
study,2.875177,2.0913439
spike,0.8926194,-1.0228183
endoscopic,-1.9600503,0.6712967
global,-0.24319129,-0.67359555
hough,1.867755,-0.85247624
parsing,0.040417917,-0.50135577
defect,-1.135621,0.3629222
digits,1.8121884,1.0386976
capsule,0.49958518,-0.95897794
interaction,2.2922204,0.9834284
rnn,0.38964465,-1.3975255
state,0.36032087,2.1167274
rate,-0.043492097,2.0545077
concealment,2.8841755,-1.6178105
constraint,1.4145923,-1.1157609
reidentification,0.27791947,-1.6748267
beans,1.6980008,0.3778507
neighbor,1.3261853,-0.7696746
drowsiness,-1.519138,2.3768585
mosaicing,-0.83391833,0.83100694
caption,0.6755266,0.8333706
multilabel,-0.71773285,0.71186155
wasserstein,0.5150641,0.51010776
driven,0.7826213,0.4323435
material,0.42542502,2.228786
structures,1.6164056,-0.6227431
explanations,-0.30535358,1.1990051
removal,2.1399856,0.09607615
correction,1.4725279,0.73994446
modalities,-0.8457075,-2.3174105
correspondences,-0.18815306,-1.6111019
measures,3.0195346,-2.1482012
bits,-0.2980413,-0.3249241
lines,-2.5909898,-0.8837286
encoding,-0.34594548,0.9402198
segments,3.139309,0.57818127
similar,-0.39779302,0.12757836
liver,-0.59605485,0.5477245
albedo,-0.7502404,0.021712951
blood,2.2967026,-0.1908237
priors,1.8349164,-0.5117314
scanned,1.0122772,1.0943345
encrypted,-2.1633303,0.8648409
dnns,-0.04498945,0.30958188
augmentation,0.92671496,0.628381
spoofing,2.0201151,-0.46093208
reconstructing,-1.2079339,1.1612558
malware,0.69776237,-1.561469
recurrent,-0.22721437,-0.6274224
endoscopy,-1.9163334,-2.2205474
colorization,1.9318858,0.7834661
forgetting,1.8251386,1.3480881
ubiquitous,2.0682452,-0.024882693
enhancing,-1.3845139,-0.6292704
superpixels,-0.4418678,-0.1633826
robotic,0.83691555,-1.0479065
scalable,0.53939635,-0.6602165
rgb,1.0684651,-1.1129092
generalization,1.5148206,-0.67792374
prior,1.751721,-0.9612247
scans,0.7874543,-0.90774983
thermal,0.11659256,-0.59717745
classes,2.1146867,-0.4417103
smile,1.1334968,0.40824857
surfaces,0.83828694,-1.1123085
points,1.2645577,-0.8345451
highlights,-0.22004187,0.86031103
known,-2.341058,-0.58744633
photography,2.4132855,-0.19608909
captions,-0.30801955,0.5619424
photographs,2.4352865,-1.3191463
improving,0.67601895,-1.9984616
improvement,-0.9433409,1.1620677
online,0.22725265,0.96056235
intersection,1.1253395,0.71853447
diseases,0.94243026,-0.04107227
cardiac,-0.099845484,-0.2449185
processors,0.66057086,-0.4990876
pretrained,1.3409927,0.70262897
geodesic,-0.765674,-0.1211164
imbalanced,-0.629348,0.24882908
cbir,1.1911904,-1.1118705
deformable,-0.6917265,-1.0704418
analyze,-0.74886596,2.0262382
pervasive,1.1650928,-0.19265528
drawings,-0.16385178,-0.18388018
optimize,-0.98045236,1.5769244
facades,-0.1487826,0.8254128
glass,0.5056225,1.5379113
softmax,-0.96843094,0.060495622
texts,0.24014159,0.321541
heterogeneous,-0.69348896,-0.32146397
constitution,-1.9867456,1.0254146
multiview,0.623321,-0.47441372
error,1.4862102,-0.5722499
inlier,0.27126694,-0.72301966
radar,0.8943161,-1.5434113
optimized,0.67243373,-0.24871507
calibrating,1.5461035,-1.2944273
approximate,1.1758049,-1.0492644
related,0.03942667,0.9748286
glioblastoma,1.4993255,-0.05150991
fields,-0.5082049,-2.1903763
adas,0.7006768,-1.3559031
anomaly,-1.1412004,-0.20135315
subspaces,1.8199327,0.43960327
radio,2.1090894,-1.0107379
buildings,-0.4958132,0.2815102
adversarially,0.7040032,-1.0443516
tracks,-0.27405962,0.06314824
sports,0.7987412,0.07307186
accelerometer,0.006027372,-1.6152478
meta,-1.8013337,1.8303372
graphics,1.1485764,-0.54899955
traditional,-2.2779286,0.22574753
exploration,1.6243588,1.173759
binocular,-0.09963253,0.9085821
compute,-0.24621817,-2.1404872
complexity,-0.09609565,-0.7764613
leveraging,0.03262364,-1.979053
swarm,2.3585358,0.544844
discriminatively,-0.7657206,-0.2731065
invariant,-1.5002348,-1.5868534
agents,2.2856216,0.68376786
svms,0.6421536,0.06820258
phase,1.623842,0.45524892
feedback,1.1791623,-1.5621798
engineering,2.1190026,0.68529606
games,1.2622561,1.2554289
potholes,-0.627067,-1.9091977
hevc,1.5420806,-0.8593467
anatomy,0.015192632,0.26479387
hazy,-2.5677717,-1.0018291
measuring,0.0702654,-1.4751863
topological,3.651356,0.5705612
community,0.50585735,0.662476
density,1.4893509,-0.16060746
forensics,0.30297107,-0.2610731
persistence,1.2960744,-2.2160661
extract,-0.059735645,0.97329986
vessels,-1.168866,-0.22360471
scanner,0.3601205,2.5355854
dcnn,-0.35028735,0.29315174
noisy,-0.8368006,-1.6070151
expert,1.9787698,-0.45403993
planning,2.068345,-0.37637666
glioma,-1.9449961,0.012479653
bilinear,0.9775102,0.61532146
obstacle,-0.9398386,-0.22042246
surf,-1.9506242,0.18743394
input,-1.2241749,-1.2097857
steganography,0.7728998,-0.0021171917
dance,0.87027764,0.89763975
services,-0.8969199,-0.26912656
tagging,-1.9805886,0.15120177
distribution,-0.2057362,1.0402094
computed,1.0031941,-2.2630062
labeling,-2.1715684,0.13147736
medial,1.116275,0.38764808
real,1.6466274,-0.4229628
kinects,1.2007635,-1.4389021
pooling,-0.10630129,-1.570681
nodes,-0.96844137,0.9251002
functional,1.1820261,1.5746179
corner,-1.4368647,-1.4239409
finding,-0.2501622,-0.8873002
conventional,-0.51585907,-1.2070291
turbulence,1.2478137,0.10909201
traits,-3.3994176,-0.7403592
areas,-1.5019345,0.39997393
intensity,-1.2103728,-0.6984066
glaucoma,-2.6055772,1.5484717
review,0.6392525,1.270889
hypergraph,0.023783874,-2.5286767
connectivity,-0.42992148,2.3566897
proteins,-0.0987689,1.1093309
discrete,-0.24672486,1.4097096
proximity,-0.32734555,0.4683357
monocular,0.42593098,-1.0923669
challenging,-1.6733955,1.2506138
hair,-0.96216655,-0.7122468
precision,0.7781525,0.07179668
used,0.57177365,-0.19598606
service,-0.36488172,0.20489073
self,0.014535651,-0.46687996
entropy,-0.35487378,0.49501476
coronavirus,0.29069847,0.23004091
neuroscience,-0.899655,0.62227094
distances,1.3589653,0.01658219
mining,2.17703,-0.48575935
fascia,1.498343,-0.12869258
formulation,0.88672775,-1.7566576
affordances,-1.2970705,1.3460801
extreme,-2.2031672,-0.745775
panoramic,-0.9865616,0.96894485
estimating,-0.016377592,-0.9623391
drlviz,0.61868185,0.22884482
functions,-0.49208894,-0.5667004
voice,-0.71929735,0.62708175
ability,-1.5856519,0.79960483
preferences,0.2920554,-1.7157725
program,1.2118057,0.13153741
laser,2.0451317,2.8635724
encoder,0.95112497,0.90888125
sleep,-0.93628204,-0.9192919
conversational,0.9466728,1.1940736
results,-1.6546772,-1.1882482
normalized,-0.6732263,2.9450467
device,-0.4697104,-1.0178205
smoothing,-0.9307576,-0.48361915
chest,0.5034791,0.71255815
standard,0.48505232,-0.88088286
patch,-0.032684725,0.4445022
linguistic,-0.12686065,-0.37275535
ar,1.0614616,0.41957006
deeptrain,-0.60994536,0.39952922
depression,1.0010272,1.690518
art,-2.5068057,0.07654364
middleware,0.39233822,1.2658556
changes,-0.18455622,0.36219049
microarray,-0.20124418,0.008627096
weakly,-0.9319255,0.58262324
building,0.53162444,-0.74491084
